cluster_id,cluster_total_frequency,member_count,property,count
829,240,59,Crystal Quality (based on FWHM),1
830,240,53,Visible light absorption,19
831,240,33,Coupling Efficiency,164
832,240,29,Band Offset,98
833,239,45,Optical absorption coefficient (α),4
834,239,44,Conduction Band Effective Density of States,28
835,239,5,Magnetic Behavior,162
836,238,40,X-ray diffraction peaks,7
837,238,23,Interface Composition,154
838,237,34,Fluorescence Quenching,135
839,237,11,Heat capacity,24
840,237,7,Energy Difference,167
841,236,52,Binding Energy (Zn 2p3/2),11
842,236,38,Etching depth,53
843,236,4,Homogeneity,232
844,236,4,Power factor,54
845,235,40,Temperature dependent resistivity,3
846,235,31,c-Axis Lattice Constant,3
847,235,31,Far-Field Pattern FAHP,1
848,235,3,Absorptance,230
849,234,61,Doping type and density,4
850,234,16,Reverse-Saturation Current,1
851,234,4,XRD peaks,65
852,233,38,Light Extraction Efficiency,98
853,233,22,EL spectrum peak wavelength,1
854,233,13,Recombination rate,56
855,233,2,Pressure,231
856,231,34,Surface States Density,10
857,231,30,Surface passivation,35
858,231,8,Partial Pressure,164
859,230,20,Aperture Diameter,67
860,230,14,Charge-carrier density,3
861,230,7,Average Roughness,175
862,230,2,,228
863,229,6,Mg Content,180
864,228,42,Effective density of states in valence band,23
865,228,14,Charge State,112
866,227,30,Charge transport,15
867,227,28,Piezoelectric field,21
868,227,25,Optical Absorption Onset,77
869,227,3,PL quenching,36
870,226,23,CL Emission Peak,65
871,226,19,Indium (In) mole fraction,3
872,226,15,Ferromagnetism,199
873,226,10,Schematic Cross Section,77
874,225,4,Etch selectivity,6
875,224,30,Mg doping concentration,36
876,224,26,Annealing Condition,63
877,224,11,C-V characteristics,42
878,224,5,Total Energy,194
879,224,3,Maximum power,43
880,223,40,XPS peak,7
881,223,35,Defect Emission,61
882,223,22,Center wavelength,9
883,223,13,Differential efficiency,7
884,222,22,Molar fraction,2
885,222,9,Fermi Energy,168
886,222,4,Reliability,219
887,222,3,Photoluminescence lifetime,35
888,221,36,J–V Curve,14
889,221,3,Space group,69
890,220,62,Two-dimensional electron gas (2DEG) density,7
891,220,47,Recombination Times,5
892,220,21,Compressive Strain,105
893,220,14,Operating Frequency,113
894,219,34,QD density,45
895,219,14,Type of semiconductor,28
896,219,5,Barrier material,29
897,218,58,Luminescence lifetime decay,3
898,218,41,Epitaxial layer structure,8
899,218,7,Potential application,11
900,218,2,Surface chemistry,8
901,217,22,Incorporation,70
902,216,66,Luminescence (Band-Edge),2
903,216,49,Valence band energy,11
904,216,30,Deep-Level Traps,18
905,216,28,Crystallinity Degree,8
906,216,19,Composition Gradient,142
907,216,16,Maximum Efficiency,148
908,215,23,Concentration Profile,105
909,214,51,Basal-plane Stacking Fault Density,3
910,214,28,T0 (characteristic temperature),1
911,214,23,Charge Recombination Resistance,88
912,214,9,Q-factor,118
913,214,2,Turn-on field,20
914,213,25,Maximum operating temperature,13
915,213,19,Crystal Quality (Rocking Curve FWHM),89
916,213,11,Etch Profiles,1
917,212,8,Junction Type,162
918,212,6,Strain status,17
919,211,37,Mobility-Lifetime Product,65
920,211,37,Biaxial Strain Presence,2
921,211,22,Fe Concentration,105
922,211,18,Ligand,74
923,211,10,Spin Density,130
924,211,6,Volume Fraction,131
925,210,41,Interband transition energy,16
926,210,27,Deep level electron trap concentration,15
927,210,18,Energy-level Diagram,2
928,210,16,Critical thickness,28
929,210,12,Presence of Impurities,95
930,209,21,Vibrational Modes,87
931,209,8,Breakdown field,25
932,209,6,Coercivity,203
933,209,2,Luminance,208
934,208,32,Activation Energy of Acceptor,4
935,208,23,Degree of Polarization,58
936,207,23,Optical Gain,142
937,207,22,Dye adsorption,34
938,207,6,Capacity,144
939,206,14,Ridge Width,172
940,206,10,Differential resistance,11
941,206,2,Amount,203
942,205,20,Surface Chemical Composition,111
943,205,14,Tuning Range,154
944,205,2,Chemical structure,41
945,204,33,Composition of layers,1
946,204,30,Waveguide width,27
947,204,22,Resistance-Area Product,48
948,204,16,Luminous Efficiency,73
949,204,10,Absorption edge energy,36
950,204,10,Haze,176
951,204,6,Time Constant,172
952,204,3,Crystalline Size,162
953,204,2,Power density,26
954,203,38,Diffraction Efficiency,104
955,203,17,Conduction band discontinuity,32
956,203,17,Composition Uniformity,119
957,203,17,Coating,105
958,203,14,Frequency response,25
959,202,40,Photoluminescence spectral features,24
960,202,32,PL emission wavelength,38
961,202,29,Optical confinement factor,19
962,202,12,Crack density,7
963,202,4,Pore size distribution,34
964,201,48,Fundamental Band Gap,46
965,201,28,Surface Defects,112
966,201,15,Dispersion Energy,117
967,201,12,Dielectric Function Real Part,1
968,200,11,Surface Treatment,173
969,199,37,Raman Active Modes,80
970,199,27,Charge Separation Efficiency,78
971,199,23,Thermoelectric power,36
972,199,17,Modulation bandwidth,14
973,198,69,Atomic Ratio Zn:O,4
974,198,34,Conduction band minimum (CBM),7
975,198,26,Average Transmittance (Visible Range),13
976,198,19,Dispersion,118
977,198,15,Depletion region widths,1
978,198,12,Direct bandgap,39
979,198,3,Film Structure,179
980,198,3,Net-carrier concentration,12
981,197,9,Background Doping,82
982,197,9,Charge collection efficiency,29
983,197,7,Reorganization Energy,134
984,196,26,Si/C Ratio,34
985,196,14,Peak FWHM,107
986,196,6,Intensity,182
987,195,14,Average In composition,28
988,194,35,Trap states density,1
989,194,29,Bonded Hydrogen Content,43
990,194,27,Solar cell performance,5
991,194,16,Deep levels,33
992,194,13,Read Noise,72
993,194,11,Speed of Response,5
994,194,9,Chemical Potential,147
995,193,49,Zero Bias Resistance Area Product,11
996,193,22,Phonon dispersion,27
997,193,16,Absence of Efficiency Droop,1
998,193,14,Presence of Cracks,80
999,193,12,Thermal Diffusivity,120
1000,193,10,Surface stoichiometry,47
1001,193,3,Critical Temperature,173
1002,191,45,First excited state energy,8
1003,191,41,Photoluminescence (PL) Spectra,53
1004,191,32,Trap Energy Level,66
1005,191,28,Single-photon emission,12
1006,191,12,Total Sheet Charge Density,4
1007,191,10,Electronic properties,12
1008,191,9,Reduction Potential,139
1009,191,4,Internal quantum efficiency (IQE),5
1010,191,3,Crosstalk,187
1011,190,33,Spacing between electrodes,1
1012,190,8,Morphology (SEM),49
1013,189,19,Presence of impurity phases,5
1014,189,17,Base Diameter,120
1015,189,16,Limit of detection (LOD),1
1016,189,9,Energy Separation,136
1017,189,5,Top view morphology,35
1018,188,11,Emissivity,148
1019,188,10,Photo-Current,7
1020,188,6,Photovoltaic Parameters,120
1021,188,4,Frequency,183
1022,187,32,Nonlinear Refractive Index,64
1023,187,15,Radiative efficiency,19
1024,187,9,Friction Coefficient,96
1025,186,51,Auger recombination rate,10
1026,186,42,Optical Emission Intensity,40
1027,186,37,Conduction Band Energy,61
1028,186,28,Spectral linewidth,12
1029,186,14,Dopant type,15
1030,186,12,Acceptor density,51
1031,185,27,Plasmon Resonance,26
1032,185,21,Substrate Thickness,134
1033,185,16,Internal electric field,20
1034,185,3,Diameter range,15
1035,185,2,Arrangement,184
1036,184,70,Full Width at Half-Maximum (fwhm) of Emission,1
1037,184,54,E2(high) Raman Mode,2
1038,184,30,Diffusion,83
1039,184,8,Presence of Elements,128
1040,184,7,Device Architecture,144
1041,184,4,Reflection,180
1042,183,9,Number of quantum wells,21
1043,183,9,Optimized Geometry,94
1044,182,81,Temperature Coefficient of Band-Gap,2
1045,182,28,Depth profile,33
1046,182,20,Grain Structure/Morphology,2
1047,182,19,Oxygen Vacancy Concentration,83
1048,182,15,Strain distribution,35
1049,182,9,Electron Transfer Resistance,79
1050,182,5,Annealing time,9
1051,180,25,Overall Optical Efficiency,3
1052,180,20,Absorption Cross Section,57
1053,180,18,Surface cleanliness,15
1054,180,17,Number of Crystallites per unit area,3
1055,180,5,Material Property,132
1056,179,56,Near band-edge (NBE) emission,8
1057,179,24,I-V Curve,40
1058,179,21,Cap Layer Thickness,81
1059,179,18,Valence Band Discontinuity,95
1060,179,18,Pulse duration,20
1061,179,16,Ga concentration,43
1062,179,14,Power Dissipation,131
1063,179,12,Viscosity,153
1064,179,11,Phase Transition Temperature,87
1065,179,11,Long-term Stability,113
1066,179,7,Growth per Cycle,55
1067,179,4,Layer number,38
1068,178,27,Facet coating,11
1069,178,23,Raman Band,23
1070,178,16,Dark count rate,6
1071,178,11,Grain structure,22
1072,178,6,Shear modulus,61
1073,178,5,Energy Loss,133
1074,177,31,Electron transport,19
1075,177,29,Hall carrier concentration,33
1076,177,13,Plasma Frequency,101
1077,177,12,Dark Resistance,123
1078,177,11,Sheet Electron Concentration,122
1079,177,10,Array Size,114
1080,177,4,Sheet Density,150
1081,176,27,Raman Scattering,104
1082,176,21,Charge Transfer Resistance (Rct),94
1083,176,12,Growth pressure,16
1084,175,21,Electrode material,16
1085,175,16,Bimolecular recombination,14
1086,175,15,Threshold Voltage Shift,132
1087,175,4,Application,115
1088,174,23,UV Emission Intensity,45
1089,174,3,Stress state,38
1090,173,24,Superlattice structure,20
1091,173,13,Inductance,145
1092,173,10,Maximum luminance,17
1093,172,29,Lateral Growth Rate Ratio,2
1094,172,29,Spin polarization,22
1095,172,19,Current–Voltage characteristic,1
1096,172,2,Mass density,66
1097,171,32,Facet reflectivity,17
1098,171,23,Cavity Quality Factor,78
1099,171,15,Orientation Relationship,120
1100,171,10,In-plane Stress,95
1101,171,2,NETD,169
1102,170,27,Pulse Width,100
1103,170,25,Activation energy (EA),1
1104,170,19,Surface Contamination,79
1105,170,9,Hydrodynamic Diameter,137
1106,170,7,Electrochemical bandgap,32
1107,169,40,Transverse optical phonon frequency,8
1108,169,34,Electron-capture Cross-section,1
1109,169,14,Surface functional groups,39
1110,169,13,Transparency current density,24
1111,169,13,Color Rendering Index,87
1112,168,37,Optical Absorption Edge Shift,36
1113,168,36,Complex dielectric function,15
1114,168,13,Buffer Layer,110
1115,168,9,Current gain,14
1116,168,7,Transfer characteristics,43
1117,168,5,Cytotoxicity,159
1118,168,4,Spectral width,22
1119,168,3,Electroluminescence spectrum,41
1120,168,2,Surface,167
1121,168,2,Distance,166
1122,167,63,Photonic band gap (PBG),5
1123,167,38,Cavity Mode Wavelength,44
1124,167,36,Recombination Energy,34
1125,167,13,Composition Profile,98
1126,167,12,Emission peak position,10
1127,167,10,Modal gain,18
1128,166,26,Crystalline quality (FWHM),5
1129,166,20,Field Emission - Emission Current Density,2
1130,166,19,"Lattice Parameters (a, c)",64
1131,166,17,Surface concentration,37
1132,166,9,Subthreshold Slope,118
1133,166,8,Formation enthalpy,30
1134,166,5,Molar ratio,30
1135,166,4,Interface type,15
1136,165,39,PL emission FWHM,8
1137,165,25,Saturation Intensity,57
1138,165,24,QDs Size,3
1139,165,18,PL emission band,16
1140,165,16,Coherence length,13
1141,165,14,Peak output power,8
1142,165,11,Mg Composition,78
1143,165,9,Flexural Strength,120
1144,165,7,Electrical Characteristics,84
1145,165,4,Cross-Sectional View,2
1146,165,2,Cost,164
1147,164,25,Hole carrier concentration,23
1148,164,25,Light Intensity,44
1149,164,24,Crystalline nature,21
1150,164,17,Line Width,111
1151,164,10,Epitaxial Quality,131
1152,164,9,Surface Roughness (Ra),123
1153,164,7,S-parameter,30
1154,164,3,Power efficiency,18
1155,164,2,Surface Smoothness,140
1156,163,41,Temperature-dependent Hall Mobility,1
1157,163,17,Electric-Field Profile,2
1158,163,13,Coupling Coefficient,115
1159,163,13,Peak detectivity,18
1160,163,6,Characterization Method,77
1161,163,5,Efficiency (η),146
1162,162,36,Waveguide Loss,55
1163,162,34,Photoluminescence emission intensity,8
1164,162,29,C–V hysteresis,6
1165,162,22,Hole Diffusion Length,86
1166,162,10,Excess-Noise Factor,5
1167,161,32,Light-to-Dark Current Ratio,54
1168,161,29,Adsorption,82
1169,161,21,Raman mode frequency,26
1170,161,18,Interfacial Layer,50
1171,161,15,Reflectivity Peak,20
1172,161,10,Hydrogen evolution rate,12
1173,161,8,Rate Constant,115
1174,161,5,Operating Mode,149
1175,160,28,Fermi Level Pinning,62
1176,160,21,Lifetime of excited state,10
1177,160,20,Defect Structure,87
1178,160,20,Waveguide Structure,110
1179,160,19,Small-signal gain,27
1180,160,7,Ga Content,99
1181,160,4,Element Distribution,144
1182,160,2,Rs,128
1183,159,31,TO Phonon Modes,1
1184,159,25,Cu/(Ga + In) ratio,1
1185,159,22,Electric breakdown field,6
1186,159,11,C Concentration,113
1187,158,33,Heterostructure Type,23
1188,158,30,Average Nanoparticle Size,25
1189,158,22,Bit error rate,1
1190,158,12,Absorption Edge Shift,128
1191,158,12,Average Reflectance,84
1192,158,8,Coordination number,42
1193,157,21,Pore Size (Average),1
1194,157,21,Phase transitions,14
1195,157,20,Device Performance,84
1196,157,20,Saturated Output Power,48
1197,157,17,Effective Mass of Carrier,1
1198,157,13,Hall effect,6
1199,157,7,System-wide Structure,22
1200,157,2,Average Crystal Size,118
1201,157,2,Inter-planar Spacing,131
1202,156,20,Crystallization Onset Temperature,5
1203,156,18,Quantum Well Width,100
1204,156,15,Focal Length,108
1205,156,11,Ratio c/a,5
1206,156,9,Epilayer Thickness,109
1207,156,8,Incident Photon-to-Electron Conversion Efficiency,97
1208,156,7,Atomic Structure,110
1209,155,22,Reflection Coefficient,83
1210,155,18,Optical Band Gap Energy (Eg),86
1211,155,14,Critical-point energy,2
1212,155,12,Flatband Voltage shift,5
1213,154,47,Free-exciton emission,3
1214,154,40,Density of States at the Fermi Level,3
1215,154,31,Band transition energy,6
1216,154,26,On-state resistance,24
1217,154,19,Mean Particle Size,61
1218,154,19,Surface defect density,24
1219,154,12,Drift mobility,39
1220,154,10,Repetition Rate,118
1221,154,2,Charge,152
1222,153,32,Photoconductivity Peak Energies,6
1223,153,19,Threshold Voltage (Vth),78
1224,153,17,Etched surface morphology,6
1225,153,15,Island density,13
1226,152,34,PL Intensity vs Temperature Behavior,1
1227,152,29,1/f Noise Measurements,57
1228,152,27,Flatband Potential (VFB),1
1229,152,22,Out-Of-Plane Lattice Constant,1
1230,152,21,CL intensity,17
1231,152,19,Vacancy Concentration,93
1232,152,15,Current-Peak-to-Valley Ratio,1
1233,152,8,FTIR Peaks,115
1234,152,8,Reverse current,21
1235,152,6,Blend Ratio,128
1236,151,28,Light-to-electricity conversion efficiency,19
1237,151,16,UV emission peak,18
1238,151,13,Coalescence,83
1239,151,10,Conduction Band Profile,96
1240,151,6,Preferred growth orientation,11
1241,151,2,Schematic Representation,97
1242,150,58,Absorption Wavelength Edge,2
1243,150,39,Temperature Dependence of Threshold Current,21
1244,150,33,Luminescence emission,5
1245,150,30,Optical (Tauc) gap,2
1246,150,21,Bandgap Width,31
1247,150,6,Effective density of states,17
1248,150,6,Preparation Method,99
1249,150,6,Role in device,57
1250,149,21,Surface oxidation,3
1251,148,50,E2 (high) Raman Mode Frequency,4
1252,148,24,FWHM (0002) XRD,9
1253,148,22,Elastic constants,37
1254,148,21,Passivation,76
1255,148,11,Active Region Structure,58
1256,148,5,Flexibility,110
1257,147,45,Rocking Curve Half-Width,17
1258,147,27,Photo-current density,9
1259,147,26,Electron Mobility (Room Temperature),1
1260,147,23,Donor Activation Energy,40
1261,147,18,Peak Shift,70
1262,147,8,Precursor,67
1263,147,3,Device Configurations,1
1264,146,20,Lattice constant 'a',16
1265,146,15,Noise Equivalent Power (NEP),115
1266,146,13,Lattice parameter of c-axis,5
1267,146,9,Synthesis Method,95
1268,146,5,PL Peak Energy Shift,120
1269,145,63,Deep Trap Capture Cross Section,9
1270,145,24,Island Size,45
1271,145,18,Electron Temperature,90
1272,145,13,Deposition Conditions,90
1273,145,12,Threshold Field,88
1274,145,4,Deposition time,20
1275,145,3,Not Explicitly Described,34
1276,145,2,Repeatability,144
1277,144,31,Two-Photon Absorption Coefficient,61
1278,144,14,Spatial Resolution,118
1279,144,12,Not explicitly detailed in the provided text,26
1280,144,9,Imaging capability,13
1281,144,8,Amplitude,117
1282,143,25,Gate capacitance,9
1283,143,20,Resistivity at Room Temperature,1
1284,143,16,Defect level,6
1285,143,13,Flux,113
1286,143,10,Active area diameter,4
1287,142,38,Electron Recombination Lifetime,19
1288,142,35,S 2p binding energy,6
1289,142,19,Device dimensions,15
1290,142,10,Correlation length,26
1291,142,6,Temperature Coefficient,105
1292,142,4,Mechanical Stability,121
1293,142,2,Power,141
1294,141,31,Ohmic contact quality,2
1295,141,27,Lattice relaxation,23
1296,141,24,Quantum Confinement Effect,45
1297,141,19,Varshni Parameter,43
1298,141,17,PL Efficiency,92
1299,141,11,Majority Carrier Concentration,46
1300,141,10,Characterization,122
1301,141,4,Effective lifetime,42
1302,141,3,Conversion efficiency (η),21
1303,140,33,Gap States Density,9
1304,140,28,Acceptor binding energy,31
1305,140,26,Out-of-plane lattice parameter,42
1306,140,23,Band Emission,2
1307,140,15,Defect states,24
1308,140,14,Birefringence,97
1309,140,13,Effective doping efficiency,1
1310,140,13,Redox Potential,81
1311,140,13,Coupling Strength,77
1312,140,13,Cd composition,38
1313,140,12,Sidewall Angle,102
1314,140,10,Antibacterial Activity,77
1315,140,7,Blend Morphology,118
1316,140,4,Grain Shape,124
1317,140,3,Absorption Characteristics,95
1318,140,2,Specific heat,13
1319,139,58,Location of p-n junction,1
1320,139,24,Nanowire Diameter,53
1321,139,7,Integration Time,107
1322,139,6,Surface Density,110
1323,139,3,Operating Current,130
1324,139,2,pH,138
1325,138,36,Spectral response peak,3
1326,138,29,Absorption and Emission Spectra,37
