cluster_id,property,count,cluster_size
cluster_2,Photocurrent Density (PEC),1,236
cluster_2,Photocurrent direction,1,236
cluster_2,Photoconductivity Intensity Dependence,1,236
cluster_2,Photocurrent Time Dependence,1,236
cluster_2,Photocurrent (I-V under UV),1,236
cluster_2,Total photocurrent,1,236
cluster_2,Photocurrent Polarity,1,236
cluster_2,Photoresponse (Photocurrent density),1,236
cluster_2,Integrated photocurrent,1,236
cluster_2,Photocurrent Density (Jsc),1,236
cluster_2,Photocurrent Density (Jph),1,236
cluster_2,Photodetector Photocurrent,1,236
cluster_2,UV photocurrent sensitivity,1,236
cluster_2,Photocurrent Response Time,1,236
cluster_2,Photocurrent Degradation Ratio,1,236
cluster_2,Photocurrent quantum efficiency,1,236
cluster_2,Temperature Dependence of Normalized Photocurrent,1,236
cluster_2,Photo-current density,1,236
cluster_2,Photocurrent Retention,1,236
cluster_2,Photocurrent Responsivity (R),1,236
cluster_2,Photocurrent vs. bias voltage,1,236
cluster_2,Onset Potential for Photocurrent,1,236
cluster_2,Photocurrent-onset Potential,1,236
cluster_2,Photocurrent Mapping,1,236
cluster_2,Arising Time of Photocurrent,1,236
cluster_2,Rise Time of Photocurrent,1,236
cluster_2,Photocurrent Oscillation,1,236
cluster_2,Photocurrent Transient Shape,1,236
cluster_2,Plateau Photocurrent,1,236
cluster_2,Relative Photocurrent Change,1,236
cluster_2,Photoconductivity Amplitude,1,236
cluster_2,Photocurrent Decay Time,1,236
cluster_2,Photocurrent vs. Voltage,1,236
cluster_2,Photo-current Response,1,236
cluster_2,Photocurrent Anisotropy,1,236
cluster_2,Photocurrent Action Spectra,1,236
cluster_2,Transient Photocurrent Time Constant,1,236
cluster_2,LPGE photocurrent,1,236
cluster_2,Photocurrent Quantum Yield,1,236
cluster_2,Photocurrent (PC),1,236
cluster_2,Cathodic Photocurrent,1,236
cluster_2,Time to attain steady-state photocurrent,1,236
cluster_2,Photocurrent-Photovoltage Characteristics,1,236
cluster_2,Photoconductivity exponent,1,236
cluster_2,Photo-to-dark current ratio,1,236
cluster_2,"Photoconductivity Intensity Dependence (High Intensity, T > T₀)",1,236
cluster_2,Photocurrent (PC) Signal,1,236
cluster_2,Photocurrent (Jph),1,236
cluster_2,Photocurrent (Ipc),1,236
cluster_2,Specific Photodetectivity,1,236
cluster_2,Time response (photocurrent),1,236
cluster_2,Photocurrent vs. excitation energy at various bias voltages,1,236
cluster_2,Photocurrent (Iph),1,236
cluster_2,Photoconductive Effect,1,236
cluster_2,X-ray Photocurrent,1,236
cluster_2,Photocurrent vs. Electric Field,1,236
cluster_2,Photocurrent Hysteresis,1,236
cluster_2,Steady-state Photocurrent Action Spectrum Onset,1,236
cluster_2,Fall Time of Photocurrent,1,236
cluster_2,Photoconductive Gain,1,236
cluster_2,Photopotential,1,236
cluster_2,Persistent photocurrent,1,236
cluster_2,Photoconductivity,1,236
cluster_2,DC Photoconductor Gain,1,236
cluster_2,Photoabsorption coefficient,1,236
cluster_2,Photoelectrochemical Photocurrent Density,1,236
cluster_2,Photorefractive Effects,1,236
cluster_2,Time-resolved photocurrent,1,236
cluster_2,Photoresponse Current,1,236
cluster_2,Photo Resistivity,1,236
cluster_2,Photoconduction threshold,1,236
cluster_2,Photo-EMF signal amplitude,1,236
cluster_2,Photoconductivity Peak Position,1,236
cluster_2,Photogenerated Current,1,236
cluster_2,Photocurrent vs. Excitation Power (Power Law Exponent β),1,236
cluster_2,Photoconductivity Power Exponent,1,236
cluster_2,Photoconductance Signal,1,236
cluster_2,Photo-Current,1,236
cluster_2,Ratio of photoconductivity signal amplitudes,1,236
cluster_2,Photoconductance,1,236
cluster_2,Photoconductive Signal,1,236
cluster_2,Photodetection Response,1,236
cluster_2,Photodetector Response,1,236
cluster_2,Jsc (Short-circuit photocurrent density),1,236
cluster_2,Photoconductivity Thresholds,1,236
cluster_2,Water Oxidation Photocurrent Density,1,236
cluster_2,Photoconductive response,1,236
cluster_2,Photocurrent Density at 0.6 V vs Ag/AgCl under Visible Light,1,236
cluster_2,Photoconductive Parameter,1,236
cluster_2,Modulated Photocurrent Phase Shift,1,236
cluster_2,Photo-generated Current,1,236
cluster_2,Photo Sensitivity,1,236
cluster_2,Photo-voltage,1,236
cluster_2,Photodiffusion Current (PDC) Bands,1,236
cluster_2,Photoelectric Gain,1,236
cluster_2,Maximum Voltage Photosensitivity,1,236
cluster_2,Photoconductivity Onset Energy,1,236
cluster_2,Photo Gain,1,236
cluster_2,Background Photocurrent,1,236
cluster_2,Specific Photodetectivity (D*),1,236
cluster_2,Self-powered photocurrent,1,236
cluster_2,Photovoltage Saturation,1,236
cluster_2,Photoconductance Transient,1,236
cluster_2,Photoresponse (Ilight/Idark ratio),1,236
cluster_2,Photoconductivity Activation Energy,1,236
cluster_2,Photo-induced Resistance Change,1,236
cluster_2,Photoconduction Activation Energy,1,236
cluster_2,Photoresponse Ratio,1,236
cluster_2,Photosensitivity Maximum,1,236
cluster_2,Photoconductivity-to-dark-conductivity ratio,1,236
cluster_2,Internal Photoconductivity Sensitivity Efficiency,1,236
cluster_2,Photo Conductivity,1,236
cluster_2,Photoconductivity Edge,1,236
cluster_2,Transient Photoconductivity,1,236
cluster_2,Normalized Photoconductivity,1,236
cluster_2,Photoelectric Sensitivity,1,236
cluster_2,Photoresponsivity,1,236
cluster_2,Incident photo-to-current conversion efficiency,1,236
cluster_2,Photoconductivity Quenching Levels,1,236
cluster_2,Photodetector Responsivity,1,236
cluster_2,Photoconversion Efficiency,1,236
cluster_2,On/Off Ratio for Photodetectors,1,236
cluster_2,X-ray Photoconductivity Gain,1,236
cluster_2,Intensity-normalized Photoconductance Transient Characteristic Time,1,236
cluster_2,Photodiode Dark Current,1,236
cluster_2,Photosensitive Area Diameter,1,236
cluster_2,Photoresponse Signal Strength,1,236
cluster_2,Applied Bias Photo-to-Current Efficiency,1,236
cluster_2,Photomicrograph,1,236
cluster_2,Photocorrosion stability,1,236
cluster_2,Photoconductance Lifetime,1,236
cluster_2,Photoionization cross section,1,236
cluster_2,Photoconductive Decay Time,1,236
cluster_2,Photoelectric Response,1,236
cluster_2,Interband Photoconductivity,1,236
cluster_2,Photoconductivity relaxation time,1,236
cluster_2,Photoelectric Threshold,1,236
cluster_2,Photoconductivity Cut-off Trend,1,236
cluster_2,Photocarrier Density,1,236
cluster_2,Photocapacitance,1,236
cluster_2,XPS Cu 2p3/2 Intensity,1,236
cluster_2,Photoconductivity (σph),1,236
cluster_2,Photogeneration Rates,1,236
cluster_2,Photoreflectance Broadening Parameter,1,236
cluster_2,Photocatalytic rate constant,1,236
cluster_2,Photoresistance,1,236
cluster_2,Photoresponse Sensitivity,1,236
cluster_2,Photo-conversion efficiency,1,236
cluster_2,Photoresponse Kinetics,1,236
cluster_2,Photodiode Active Area,1,236
cluster_2,Photoconductance Quenching Temperature,1,236
cluster_2,Time dependence of photoconductivity increase and dark relaxation,1,236
cluster_2,Photogenerated carrier density,1,236
cluster_2,Photoemf,1,236
cluster_2,Photocatalytic Rate Coefficient,1,236
cluster_2,Photoresponse Threshold,1,236
cluster_2,Photoconversion efficiency (PCE),1,236
cluster_2,Observation of Persistent Photoconductivity,1,236
cluster_2,Photoelectric Conversion Efficiency,1,236
cluster_2,Light-to-Dark Current Ratio,1,236
cluster_2,Spectral dependence of photoionization cross-section,1,236
cluster_2,Photodetector Detectivity,1,236
cluster_2,Optical Quenching of Photoconductivity,1,236
cluster_2,Maximum Photoresponse Area,1,236
cluster_2,Photo-Responsivity (Rp),1,236
cluster_2,Recombination rate of photogenerated charges,1,236
cluster_2,UV Photosensitivity,1,236
cluster_2,Photodetector Quantum Efficiency,1,236
cluster_2,Photoconductivity Degradation Rate,1,236
cluster_2,Photoresponse Signal Dependence on Temperature,1,236
cluster_2,Hole photoionization cross section,1,236
cluster_2,Photosensitivity (S),1,236
cluster_2,Rectification Ratio (Dark),1,236
cluster_2,Rise Time of Photoresponse,1,236
cluster_2,Open-circuit Photopotential,1,236
cluster_2,Photovoltage sensitivity,1,236
cluster_2,Photodiode Type,1,236
cluster_2,Persistent Photoconductivity (PPC),1,236
cluster_2,Photoconductive lifetime,1,236
cluster_2,Photocatalytic Rate,1,236
cluster_2,Photo-Hall effect,1,236
cluster_2,Spatial Photoresponse Uniformity,1,236
cluster_2,Photoionization cross-section for electrons,1,236
cluster_2,Temperature Dependence of Photoconductivity,1,236
cluster_2,Impurity Photoconductivity,1,236
cluster_2,Photo-stability,1,236
cluster_2,Photoresponse vs. Bias Voltage,1,236
cluster_2,Characteristic Decay Time of Photoresponse,1,236
cluster_2,On-state photoconductivity,1,236
cluster_3,Surface Morphology (Specific),1,235
cluster_3,Surface Morphology/Chemical Environment,1,235
cluster_3,Lateral Size / Surface Morphology,1,235
cluster_3,Bottom Surface Morphology,1,235
cluster_3,Epilayer Surface Morphology,1,235
cluster_3,Surface Morphology (from RHEED),1,235
cluster_3,Cleaved Surface Morphology,1,235
cluster_3,Surface Morphology (Flatness),1,235
cluster_3,Surface Morphology (AFM),1,235
cluster_3,Front surface morphology,1,235
cluster_3,Surface Structure,1,235
cluster_3,Morphology (Overall Shape),1,235
cluster_3,Surface Morphology (As-grown),1,235
cluster_3,Surface Shape,1,235
cluster_3,Surface morphology (hillocks),1,235
cluster_3,Surface Morphology (Residue Presence),1,235
cluster_3,Surface morphology (pits),1,235
cluster_3,Surface morphology (RMS),1,235
cluster_3,Surface topography,1,235
cluster_3,Morphology/Texture,1,235
cluster_3,Surface appearance,1,235
cluster_3,Surface Morphology (First QD Sheet),1,235
cluster_3,Surface Structure Geometry,1,235
cluster_3,Back Surface Morphology,1,235
cluster_3,3D Morphology,1,235
cluster_3,Surface Composition,1,235
cluster_3,Surface Morphology/Particle Size,1,235
cluster_3,Surface Morphology (After Etching),1,235
cluster_3,SEM surface morphology,1,235
cluster_3,Heterointerface Morphology,1,235
cluster_3,Surface Pattern,1,235
cluster_3,Surface Properties,1,235
cluster_3,Microstructure (Surface),1,235
cluster_3,Surface Features,1,235
cluster_3,Morphology/Size/Shape,1,235
cluster_3,Surface Structure Evolution,1,235
cluster_3,Surface Morphology (TiO2 only),1,235
cluster_3,Surface,1,235
cluster_3,Morphology and Microstructure,1,235
cluster_3,Surface species,1,235
cluster_3,Surface Morphology after Oxidation,1,235
cluster_3,Surface texture,1,235
cluster_3,Si Surface Morphology,1,235
cluster_3,Overall Structure Morphology,1,235
cluster_3,Etched surface morphology,1,235
cluster_3,Morphology (Orientation),1,235
cluster_3,Surface type,1,235
cluster_3,Surface Particles/Features,1,235
cluster_3,Surface Morphology After Annealing,1,235
cluster_3,Plane-view Morphology,1,235
cluster_3,Surface Granularity,1,235
cluster_3,Top-view Morphology (Overview),1,235
cluster_3,Bottom View Morphology,1,235
cluster_3,Morphology (Overall),1,235
cluster_3,Edge Morphology,1,235
cluster_3,Surface profile,1,235
cluster_3,Morphology (Size - Diameter),1,235
cluster_3,Surface Planarity,1,235
cluster_3,Composition on surface,1,235
cluster_3,Planar morphology,1,235
cluster_3,Surface Morphology (Annealed at 400 °C),1,235
cluster_3,Size and Morphology,1,235
cluster_3,AlN Surface Morphology,1,235
cluster_3,Lateral Size of surface features,1,235
cluster_3,Side-view morphology,1,235
cluster_3,Surface modification,1,235
cluster_3,System-wide Morphology,1,235
cluster_3,Device Morphology,1,235
cluster_3,Interfacial Morphology,1,235
cluster_3,Surface Topography & Element Distribution,1,235
cluster_3,Plan-view morphology,1,235
cluster_3,Surface Activity,1,235
cluster_3,Surface O Content,1,235
cluster_3,Contact Morphology (Top View),1,235
cluster_3,Top view morphology,1,235
cluster_3,Surface Texturing,1,235
cluster_3,Surface morphology of ZnO,1,235
cluster_3,Cross-sectional Morphology at Interface,1,235
cluster_3,Lateral Size / Morphology,1,235
cluster_3,Membrane Morphology,1,235
cluster_3,Surface Homogeneity,1,235
cluster_3,Surface chemistry,1,235
cluster_3,Morphology (Cross-section/Taper),1,235
cluster_3,Cross-Sectional Morphology,1,235
cluster_3,Surface Morphology (Step Bunching),1,235
cluster_3,Blend Morphology,1,235
cluster_3,Top morphology,1,235
cluster_3,Ridge Morphology,1,235
cluster_3,Surface Reconstruction,1,235
cluster_3,"Morphology (Density, Uniformity)",1,235
cluster_3,Surface Symmetry,1,235
cluster_3,Surface Undulations,1,235
cluster_3,Surface composition (XPS),1,235
cluster_3,Surface Condition,1,235
cluster_3,Topography,1,235
cluster_3,General Morphological/Structural Properties,1,235
cluster_3,Surface Ordering,1,235
cluster_3,Pattern Morphology,1,235
cluster_3,Surface reflection,1,235
cluster_3,Surface relief,1,235
cluster_3,Nanostructure Morphology,1,235
cluster_3,Side View Morphology,1,235
cluster_3,Morphology of the active layer,1,235
cluster_3,Rear Surface Structure,1,235
cluster_3,Interface Morphology,1,235
cluster_3,Surface Segregation,1,235
cluster_3,Tilted-view Morphology,1,235
cluster_3,Surface Orientation,1,235
cluster_3,Surface Phase,1,235
cluster_3,Surface preparation,1,235
cluster_3,Surface Quality,1,235
cluster_3,Surface Strain,1,235
cluster_3,Pillar morphology,1,235
cluster_3,Sidewall Morphology,1,235
cluster_3,Device cross-sectional morphology,1,235
cluster_3,Tip Morphology,1,235
cluster_3,Surface functionalization,1,235
cluster_3,Cross-sectional Morphology / Defects,1,235
cluster_3,Bulk morphology,1,235
cluster_3,Tilt-view morphology,1,235
cluster_3,Surface Anisotropy,1,235
cluster_3,Etching Surface Morphology,1,235
cluster_3,Surface Step Structure,1,235
cluster_3,Mesa Morphology,1,235
cluster_3,Surface Area (Specific),1,235
cluster_3,Morphology (Length),1,235
cluster_3,Morphology evolution,1,235
cluster_3,Surface Smoothness,1,235
cluster_3,Surface Groups,1,235
cluster_3,Overall Device Structure/Morphology,1,235
cluster_3,Pyramid Morphology,1,235
cluster_3,Surface Plane,1,235
cluster_3,Surface Roughness,1,235
cluster_3,Surface state,1,235
cluster_3,Surface Faceting,1,235
cluster_3,Cell morphology,1,235
cluster_3,Surface Area and Porosity,1,235
cluster_3,Surface Corrugation,1,235
cluster_3,Surface Striations,1,235
cluster_3,Surface topology,1,235
cluster_3,Structure/Shape,1,235
cluster_3,"Composition (Surface, In 3d XPS)",1,235
cluster_3,Surface Pretreatment,1,235
cluster_3,Structural/Morphological Characterization,1,235
cluster_3,Morphology Stability,1,235
cluster_3,Surface flatness,1,235
cluster_3,Column Morphology,1,235
cluster_3,Overall Structural/Morphological Measurements,1,235
cluster_3,Surface Chemical Composition,1,235
cluster_3,Surface Crystallographic State,1,235
cluster_3,Surface finish,1,235
cluster_3,Aperture Morphology,1,235
cluster_3,Morphology (TEM),1,235
cluster_3,Crater Morphology,1,235
cluster_3,Morphology/Size Distribution,1,235
cluster_3,Effective Surface Area,1,235
cluster_3,Particle Morphology,1,235
cluster_3,Morphology (RMS roughness),1,235
cluster_3,GaAs Surface Morphology,1,235
cluster_3,Surface Accumulation,1,235
cluster_3,Void Morphology,1,235
cluster_3,Surface Misorientation,1,235
cluster_3,Surface Defects,1,235
cluster_3,Surface stoichiometry,1,235
cluster_3,Surface disorder,1,235
cluster_3,KOH-Etched Surface Morphology,1,235
cluster_3,Surface Uniformity,1,235
cluster_3,Morphological Quality,1,235
cluster_3,Grain Structure/Morphology,1,235
cluster_3,Morphological Defects,1,235
cluster_3,Internal surface area,1,235
cluster_3,Surface Roughness Feature Sizes,1,235
cluster_3,Tapered morphology,1,235
cluster_3,Morphology Uniformity,1,235
cluster_3,Cross-sectional Morphology of the Trench,1,235
cluster_3,Surface Feature Height,1,235
cluster_3,Active Surface Area,1,235
cluster_3,Surface Stress,1,235
cluster_3,Morphology Evolution (Time-dependent),1,235
cluster_3,Morphology control,1,235
cluster_3,Morphology (Aggregation),1,235
cluster_3,GaN Surface Morphology,1,235
cluster_3,Surface tension,1,235
cluster_3,Facet Morphology and Profile,1,235
cluster_3,Cross-sectional TEM morphology,1,235
cluster_3,Island morphology,1,235
cluster_3,Surface Polarity,1,235
cluster_3,Surface Activation,1,235
cluster_3,Morphology Change,1,235
cluster_3,Surface reconstruction after growth,1,235
cluster_3,Fracture Morphology,1,235
cluster_3,Absence of Surface Modes,1,235
cluster_3,Surface wettability,1,235
cluster_3,Surface Treatment,1,235
cluster_3,Morphology (SEM),1,235
cluster_3,Surface Stability,1,235
cluster_3,Pore Shape,1,235
cluster_3,Surface mobility,1,235
cluster_3,Surface relaxation,1,235
cluster_3,Surface Coverage,1,235
cluster_3,Material structure,1,235
cluster_3,Regrowth Interface Morphology,1,235
cluster_3,Geometric Shape,1,235
cluster_3,Surface Smoothness Parameter,1,235
cluster_3,Tilted view Morphology,1,235
cluster_3,Morphology (FE-SEM),1,235
cluster_3,Surface Damage,1,235
cluster_3,Surface Pits,1,235
cluster_3,Geometry Description,1,235
cluster_3,Morphology Evolution with Temperature,1,235
cluster_3,Cross-sectional morphology of nanopillar,1,235
cluster_3,V-groove morphology,1,235
cluster_3,Domain Morphology,1,235
cluster_3,BET Surface Area,1,235
cluster_3,Structural/Morphological Changes,1,235
cluster_3,Shape Evolution,1,235
cluster_3,Feature Shape,1,235
cluster_3,Surface Atomic Composition,1,235
cluster_3,Surface cleanliness,1,235
cluster_3,Surface States Density,1,235
cluster_3,Surface Sensitivity,1,235
cluster_3,Cross-sectional Morphology (Etched),1,235
cluster_3,Etched Feature Morphology,1,235
cluster_3,Surface Area (SBET),1,235
cluster_3,Surface electronic structure,1,235
cluster_3,Dot Morphology,1,235
cluster_3,NW Morphology,1,235
cluster_3,System-wide Structural/Morphological Characterization,1,235
cluster_3,Micromorphology,1,235
cluster_3,3D Structure,1,235
cluster_3,Surface-to-volume ratio,1,235
cluster_3,High-magnification Morphology,1,235
cluster_3,SEM Cross-sectional Morphology,1,235
cluster_3,Deposited nanostructure morphology,1,235
